step_time,step_stopped,step_wait_time,accumulated_wait_time,gneJ00_passed,gneJ9_passed
301.0,2,1732.0,1732.0,94,85
302.0,2,18.0,1750.0,94,85
303.0,1,19.0,1769.0,95,86
304.0,0,19.0,1788.0,95,86
305.0,1,20.0,1808.0,95,86
306.0,1,21.0,1829.0,95,87
307.0,0,21.0,1850.0,96,87
308.0,2,23.0,1873.0,96,87
309.0,1,24.0,1897.0,96,87
310.0,2,25.0,1922.0,96,87
311.0,1,26.0,1948.0,96,87
312.0,0,25.0,1973.0,96,87
313.0,2,23.0,1996.0,96,87
314.0,0,18.0,2014.0,96,87
315.0,2,18.0,2032.0,96,87
316.0,4,21.0,2053.0,97,88
317.0,0,19.0,2072.0,97,89
318.0,2,21.0,2093.0,98,90
319.0,2,23.0,2116.0,99,90
320.0,1,24.0,2140.0,100,91
321.0,2,26.0,2166.0,100,91
322.0,1,26.0,2192.0,101,92
323.0,1,27.0,2219.0,101,93
324.0,1,27.0,2246.0,102,93
325.0,2,29.0,2275.0,103,93
326.0,2,30.0,2305.0,103,94
327.0,2,32.0,2337.0,103,94
328.0,1,32.0,2369.0,103,94
329.0,2,34.0,2403.0,103,94
330.0,2,34.0,2437.0,103,94
331.0,3,35.0,2472.0,103,94
332.0,3,38.0,2510.0,103,94
333.0,1,39.0,2549.0,103,94
334.0,3,41.0,2590.0,103,94
335.0,1,41.0,2631.0,103,94
336.0,1,42.0,2673.0,103,94
337.0,2,44.0,2717.0,103,94
338.0,0,43.0,2760.0,103,94
339.0,1,42.0,2802.0,103,94
340.0,3,41.0,2843.0,103,94
341.0,3,41.0,2884.0,103,94
342.0,2,42.0,2926.0,104,95
343.0,4,44.0,2970.0,104,95
344.0,3,45.0,3015.0,104,96
345.0,0,43.0,3058.0,104,97
346.0,0,43.0,3101.0,105,98
347.0,2,45.0,3146.0,105,99
348.0,2,47.0,3193.0,106,99
349.0,0,47.0,3240.0,106,99
350.0,4,51.0,3291.0,106,100
351.0,2,46.0,3337.0,106,100
352.0,2,43.0,3380.0,106,100
353.0,3,41.0,3421.0,107,100
354.0,3,39.0,3460.0,107,100
355.0,0,36.0,3496.0,108,102
356.0,2,35.0,3531.0,108,102
357.0,4,35.0,3566.0,109,103
358.0,0,30.0,3596.0,109,104
359.0,4,31.0,3627.0,110,104
360.0,3,31.0,3658.0,111,105
361.0,2,29.0,3687.0,111,106
362.0,5,31.0,3718.0,112,106
363.0,4,30.0,3748.0,113,107
364.0,3,30.0,3778.0,113,108
365.0,2,28.0,3806.0,114,109
366.0,2,24.0,3830.0,115,109
367.0,2,23.0,3853.0,115,110
368.0,2,23.0,3876.0,115,111
369.0,1,22.0,3898.0,117,112
370.0,1,20.0,3918.0,117,113
371.0,0,18.0,3936.0,117,113
372.0,1,18.0,3954.0,119,113
373.0,1,18.0,3972.0,119,115
374.0,2,19.0,3991.0,120,115
375.0,2,20.0,4011.0,121,115
376.0,0,17.0,4028.0,121,116
377.0,2,18.0,4046.0,122,117
378.0,1,17.0,4063.0,123,117
379.0,0,16.0,4079.0,123,118
380.0,1,17.0,4096.0,124,118
381.0,0,15.0,4111.0,125,119
382.0,1,15.0,4126.0,125,119
383.0,1,14.0,4140.0,126,119
384.0,3,15.0,4155.0,127,119
385.0,0,13.0,4168.0,127,120
386.0,2,15.0,4183.0,128,121
387.0,1,16.0,4199.0,129,121
388.0,2,17.0,4216.0,129,122
389.0,1,16.0,4232.0,130,122
390.0,2,17.0,4249.0,131,123
391.0,2,17.0,4266.0,131,123
392.0,0,13.0,4279.0,131,123
393.0,0,12.0,4291.0,133,123
394.0,1,13.0,4304.0,133,124
395.0,0,12.0,4316.0,133,124
396.0,0,12.0,4328.0,133,125
397.0,2,14.0,4342.0,134,126
398.0,2,15.0,4357.0,134,126
399.0,1,14.0,4371.0,134,127
400.0,0,14.0,4385.0,134,127
401.0,2,14.0,4399.0,135,127
402.0,1,13.0,4412.0,135,127
403.0,1,11.0,4423.0,135,127
404.0,2,11.0,4434.0,136,127
405.0,1,11.0,4445.0,137,127
406.0,2,12.0,4457.0,137,127
407.0,2,13.0,4470.0,138,129
408.0,2,15.0,4485.0,138,129
409.0,1,16.0,4501.0,138,130
410.0,1,17.0,4518.0,138,131
411.0,0,17.0,4535.0,138,131
412.0,1,18.0,4553.0,139,131
413.0,2,18.0,4571.0,139,131
414.0,3,19.0,4590.0,139,131
415.0,1,19.0,4609.0,139,131
416.0,1,20.0,4629.0,139,132
417.0,2,21.0,4650.0,140,132
418.0,2,22.0,4672.0,141,132
419.0,1,23.0,4695.0,142,132
420.0,3,26.0,4721.0,142,132
421.0,1,27.0,4748.0,142,132
422.0,2,29.0,4777.0,144,132
423.0,1,30.0,4807.0,144,132
424.0,1,30.0,4837.0,144,132
425.0,0,29.0,4866.0,145,132
426.0,3,32.0,4898.0,145,132
427.0,1,33.0,4931.0,145,132
428.0,1,34.0,4965.0,145,133
429.0,2,35.0,5000.0,145,133
430.0,1,34.0,5034.0,145,133
431.0,0,32.0,5066.0,145,133
432.0,3,35.0,5101.0,145,134
433.0,3,38.0,5139.0,145,134
434.0,0,36.0,5175.0,145,134
435.0,2,38.0,5213.0,145,134
436.0,0,38.0,5251.0,145,135
437.0,1,39.0,5290.0,145,135
438.0,0,38.0,5328.0,145,135
439.0,4,41.0,5369.0,145,136
440.0,0,38.0,5407.0,145,136
441.0,2,38.0,5445.0,145,136
442.0,4,39.0,5484.0,147,136
443.0,1,36.0,5520.0,147,136
444.0,1,36.0,5556.0,147,138
445.0,1,35.0,5591.0,149,138
446.0,3,36.0,5627.0,149,138
447.0,2,36.0,5663.0,149,139
448.0,1,36.0,5699.0,149,140
449.0,1,36.0,5735.0,149,141
450.0,2,37.0,5772.0,149,141
451.0,2,35.0,5807.0,149,142
452.0,2,35.0,5842.0,149,143
453.0,1,32.0,5874.0,149,143
454.0,1,32.0,5906.0,150,144
455.0,0,28.0,5934.0,151,145
456.0,2,27.0,5961.0,151,146
457.0,3,27.0,5988.0,152,146
458.0,4,29.0,6017.0,153,147
459.0,1,26.0,6043.0,153,148
460.0,4,24.0,6067.0,154,149
461.0,4,22.0,6089.0,154,149
462.0,2,22.0,6111.0,155,150
463.0,2,22.0,6133.0,156,151
464.0,0,20.0,6153.0,156,151
465.0,1,18.0,6171.0,157,152
466.0,4,20.0,6191.0,157,153
467.0,1,18.0,6209.0,157,153
468.0,3,19.0,6228.0,158,154
469.0,2,19.0,6247.0,159,154
470.0,1,17.0,6264.0,159,154
471.0,1,16.0,6280.0,161,154
472.0,2,15.0,6295.0,161,155
473.0,1,13.0,6308.0,161,155
474.0,2,13.0,6321.0,163,155
475.0,2,14.0,6335.0,163,157
476.0,3,15.0,6350.0,163,157
477.0,2,15.0,6365.0,165,157
478.0,3,14.0,6379.0,165,157
479.0,1,11.0,6390.0,166,158
480.0,2,11.0,6401.0,167,158
481.0,2,12.0,6413.0,167,159
482.0,3,14.0,6427.0,168,160
483.0,0,10.0,6437.0,169,160
484.0,3,13.0,6450.0,170,161
485.0,1,12.0,6462.0,170,161
486.0,0,12.0,6474.0,170,161
487.0,1,12.0,6486.0,171,161
488.0,0,12.0,6498.0,171,162
489.0,3,15.0,6513.0,172,162
490.0,2,12.0,6525.0,173,162
491.0,1,12.0,6537.0,173,162
492.0,3,14.0,6551.0,173,162
493.0,1,14.0,6565.0,175,163
494.0,1,13.0,6578.0,175,163
495.0,3,16.0,6594.0,176,165
496.0,0,13.0,6607.0,176,165
497.0,3,16.0,6623.0,176,165
498.0,0,15.0,6638.0,178,165
499.0,1,16.0,6654.0,178,166
500.0,1,17.0,6671.0,178,166
501.0,0,17.0,6688.0,180,166
502.0,3,20.0,6708.0,180,166
503.0,0,19.0,6727.0,182,166
504.0,0,19.0,6746.0,182,166
505.0,2,21.0,6767.0,182,166
506.0,1,20.0,6787.0,183,166
507.0,3,21.0,6808.0,184,166
508.0,2,21.0,6829.0,184,166
509.0,4,25.0,6854.0,185,167
510.0,0,23.0,6877.0,186,167
511.0,2,24.0,6901.0,186,167
512.0,5,29.0,6930.0,188,167
513.0,0,28.0,6958.0,188,167
514.0,1,29.0,6987.0,188,167
515.0,1,30.0,7017.0,189,167
516.0,1,27.0,7044.0,190,167
517.0,0,23.0,7067.0,191,167
518.0,2,23.0,7090.0,191,167
519.0,2,25.0,7115.0,191,169
520.0,2,26.0,7141.0,192,169
521.0,2,26.0,7167.0,193,169
522.0,1,27.0,7194.0,194,170
523.0,1,27.0,7221.0,194,171
524.0,1,28.0,7249.0,194,171
525.0,1,29.0,7278.0,194,172
526.0,1,30.0,7308.0,194,172
527.0,1,30.0,7338.0,195,172
528.0,1,26.0,7364.0,195,172
529.0,2,25.0,7389.0,195,172
530.0,1,22.0,7411.0,195,172
531.0,1,21.0,7432.0,196,174
532.0,1,20.0,7452.0,197,174
533.0,2,22.0,7474.0,197,174
534.0,1,21.0,7495.0,197,175
535.0,1,20.0,7515.0,199,176
536.0,1,20.0,7535.0,199,176
537.0,1,19.0,7554.0,199,177
538.0,4,22.0,7576.0,201,177
539.0,0,20.0,7596.0,201,178
540.0,1,19.0,7615.0,201,179
541.0,3,21.0,7636.0,202,179
542.0,1,20.0,7656.0,202,181
543.0,2,22.0,7678.0,202,181
544.0,2,21.0,7699.0,202,182
545.0,4,23.0,7722.0,202,183
546.0,4,23.0,7745.0,202,183
547.0,2,24.0,7769.0,202,184
548.0,1,21.0,7790.0,202,185
549.0,3,24.0,7814.0,202,185
550.0,1,23.0,7837.0,202,187
551.0,1,23.0,7860.0,202,187
552.0,0,21.0,7881.0,202,188
553.0,2,22.0,7903.0,202,189
554.0,2,22.0,7925.0,202,189
555.0,3,21.0,7946.0,202,190
556.0,3,22.0,7968.0,202,191
557.0,2,21.0,7989.0,202,191
558.0,2,23.0,8012.0,204,192
559.0,2,23.0,8035.0,204,192
560.0,2,24.0,8059.0,204,192
561.0,5,26.0,8085.0,204,193
562.0,1,24.0,8109.0,204,193
563.0,3,25.0,8134.0,204,193
564.0,1,22.0,8156.0,204,194
565.0,5,24.0,8180.0,204,194
566.0,2,22.0,8202.0,204,195
567.0,2,20.0,8222.0,204,196
568.0,4,21.0,8243.0,204,196
569.0,4,23.0,8266.0,205,196
570.0,3,21.0,8287.0,206,198
571.0,4,20.0,8307.0,206,198
572.0,5,23.0,8330.0,208,198
573.0,3,19.0,8349.0,208,198
574.0,7,22.0,8371.0,208,198
575.0,3,22.0,8393.0,209,198
576.0,1,19.0,8412.0,209,198
577.0,4,19.0,8431.0,209,198
578.0,2,16.0,8447.0,209,198
579.0,1,14.0,8461.0,210,199
580.0,2,15.0,8476.0,210,199
581.0,3,15.0,8491.0,210,200
582.0,1,14.0,8505.0,211,201
583.0,4,16.0,8521.0,211,202
584.0,4,16.0,8537.0,212,202
585.0,1,14.0,8551.0,213,202
586.0,0,12.0,8563.0,214,202
587.0,3,15.0,8578.0,215,202
588.0,1,15.0,8593.0,215,202
589.0,2,15.0,8608.0,216,202
590.0,2,15.0,8623.0,217,202
591.0,2,15.0,8638.0,218,202
592.0,1,15.0,8653.0,218,202
593.0,3,18.0,8671.0,219,202
594.0,2,18.0,8689.0,220,202
595.0,2,18.0,8707.0,220,202
596.0,2,19.0,8726.0,221,202
597.0,3,21.0,8747.0,222,203
598.0,1,21.0,8768.0,222,204
599.0,2,23.0,8791.0,223,204
600.0,1,22.0,8813.0,224,204
601.0,2,24.0,8837.0,225,204
602.0,1,24.0,8861.0,225,204
603.0,1,24.0,8885.0,226,204
604.0,4,28.0,8913.0,226,204
605.0,1,29.0,8942.0,226,204
606.0,1,28.0,8970.0,227,204
607.0,1,28.0,8998.0,227,204
608.0,2,29.0,9027.0,227,204
609.0,4,32.0,9059.0,228,204
610.0,1,30.0,9089.0,228,204
611.0,3,33.0,9122.0,228,204
612.0,3,31.0,9153.0,229,204
613.0,1,28.0,9181.0,229,204
614.0,1,27.0,9208.0,229,204
615.0,0,24.0,9232.0,230,204
616.0,2,24.0,9256.0,230,204
617.0,2,25.0,9281.0,232,204
618.0,1,23.0,9304.0,232,205
619.0,1,22.0,9326.0,232,206
620.0,4,24.0,9350.0,233,206
621.0,5,25.0,9375.0,233,207
622.0,3,22.0,9397.0,233,207
623.0,3,23.0,9420.0,233,208
624.0,2,20.0,9440.0,233,208
625.0,2,19.0,9459.0,233,210
626.0,2,19.0,9478.0,233,210
627.0,1,18.0,9496.0,234,211
628.0,2,19.0,9515.0,234,212
629.0,3,20.0,9535.0,235,212
630.0,3,21.0,9556.0,236,213
631.0,1,19.0,9575.0,236,214
632.0,2,20.0,9595.0,237,214
633.0,2,20.0,9615.0,238,216
634.0,5,24.0,9639.0,238,216
635.0,2,23.0,9662.0,238,217
636.0,1,23.0,9685.0,238,218
637.0,2,24.0,9709.0,239,218
638.0,2,23.0,9732.0,239,220
639.0,0,21.0,9753.0,239,220
640.0,2,22.0,9775.0,239,220
641.0,5,26.0,9801.0,239,220
642.0,0,24.0,9825.0,239,222
643.0,3,22.0,9847.0,239,222
644.0,5,26.0,9873.0,239,222
645.0,3,26.0,9899.0,239,223
646.0,2,23.0,9922.0,239,223
647.0,2,23.0,9945.0,239,223
648.0,4,27.0,9972.0,239,224
649.0,2,26.0,9998.0,239,225
650.0,0,21.0,10019.0,239,226
651.0,4,22.0,10041.0,239,226
652.0,4,22.0,10063.0,239,226
653.0,5,22.0,10085.0,240,227
654.0,3,21.0,10106.0,241,227
655.0,1,19.0,10125.0,241,228
656.0,4,22.0,10147.0,243,229
657.0,3,23.0,10170.0,243,229
658.0,3,23.0,10193.0,243,230
659.0,2,21.0,10214.0,243,230
