step_time,step_stopped,step_wait_time,accumulated_wait_time,gneJ00_passed,gneJ9_passed
301.0,0,2827.0,2827.0,99,92
302.0,3,21.0,2848.0,100,92
303.0,0,20.0,2868.0,100,92
304.0,1,20.0,2888.0,100,93
305.0,3,22.0,2910.0,101,93
306.0,0,22.0,2932.0,101,93
307.0,2,24.0,2956.0,101,94
308.0,3,27.0,2983.0,102,94
309.0,1,27.0,3010.0,102,94
310.0,0,27.0,3037.0,102,95
311.0,5,32.0,3069.0,103,95
312.0,0,29.0,3098.0,103,95
313.0,2,27.0,3125.0,103,95
314.0,1,24.0,3149.0,103,95
315.0,1,23.0,3172.0,103,95
316.0,3,22.0,3194.0,104,95
317.0,2,21.0,3215.0,104,95
318.0,2,22.0,3237.0,104,96
319.0,3,25.0,3262.0,105,97
320.0,1,25.0,3287.0,106,98
321.0,4,29.0,3316.0,106,98
322.0,2,29.0,3345.0,107,99
323.0,4,30.0,3375.0,108,100
324.0,3,31.0,3406.0,108,101
325.0,3,33.0,3439.0,109,101
326.0,1,34.0,3473.0,110,102
327.0,4,38.0,3511.0,110,102
328.0,1,37.0,3548.0,110,103
329.0,3,39.0,3587.0,111,103
330.0,2,39.0,3626.0,111,103
331.0,3,40.0,3666.0,111,104
332.0,3,42.0,3708.0,111,104
333.0,3,45.0,3753.0,112,104
334.0,2,47.0,3800.0,112,104
335.0,2,49.0,3849.0,112,104
336.0,3,52.0,3901.0,112,104
337.0,2,52.0,3953.0,112,104
338.0,5,55.0,4008.0,112,104
339.0,1,53.0,4061.0,112,104
340.0,3,53.0,4114.0,112,104
341.0,2,52.0,4166.0,112,104
342.0,1,51.0,4217.0,112,105
343.0,1,52.0,4269.0,112,105
344.0,2,53.0,4322.0,113,105
345.0,2,55.0,4377.0,113,106
346.0,3,58.0,4435.0,113,106
347.0,1,58.0,4493.0,113,107
348.0,2,60.0,4553.0,113,107
349.0,2,62.0,4615.0,114,107
350.0,0,61.0,4676.0,114,108
351.0,0,57.0,4733.0,114,108
352.0,4,56.0,4789.0,114,108
353.0,1,53.0,4842.0,114,108
354.0,2,50.0,4892.0,114,109
355.0,2,48.0,4940.0,116,110
356.0,1,48.0,4988.0,116,111
357.0,3,48.0,5036.0,116,111
358.0,3,46.0,5082.0,118,112
359.0,2,42.0,5124.0,118,112
360.0,3,42.0,5166.0,119,114
361.0,6,45.0,5211.0,120,114
362.0,1,42.0,5253.0,120,114
363.0,1,38.0,5291.0,122,116
364.0,4,40.0,5331.0,122,116
365.0,2,36.0,5367.0,122,118
366.0,3,37.0,5404.0,124,118
367.0,1,33.0,5437.0,124,118
368.0,3,34.0,5471.0,124,118
369.0,3,32.0,5503.0,125,120
370.0,3,33.0,5536.0,126,120
371.0,3,33.0,5569.0,126,122
372.0,3,31.0,5600.0,127,122
373.0,3,29.0,5629.0,128,122
374.0,1,29.0,5658.0,129,123
375.0,0,25.0,5683.0,129,124
376.0,1,24.0,5707.0,130,125
377.0,0,22.0,5729.0,130,126
378.0,2,23.0,5752.0,131,126
379.0,4,24.0,5776.0,132,128
380.0,2,22.0,5798.0,132,128
381.0,1,21.0,5819.0,133,128
382.0,1,21.0,5840.0,134,130
383.0,1,21.0,5861.0,135,130
384.0,2,20.0,5881.0,135,130
385.0,2,20.0,5901.0,136,131
386.0,3,22.0,5923.0,137,132
387.0,1,18.0,5941.0,138,132
388.0,1,19.0,5960.0,139,133
389.0,1,20.0,5980.0,139,133
390.0,2,22.0,6002.0,139,133
391.0,2,21.0,6023.0,141,134
392.0,1,21.0,6044.0,141,135
393.0,2,22.0,6066.0,141,136
394.0,0,21.0,6087.0,143,136
395.0,4,23.0,6110.0,143,136
396.0,0,18.0,6128.0,143,137
397.0,4,21.0,6149.0,143,137
398.0,2,20.0,6169.0,143,138
399.0,1,19.0,6188.0,145,138
400.0,2,16.0,6204.0,145,138
401.0,0,15.0,6219.0,146,139
402.0,1,13.0,6232.0,146,139
403.0,1,13.0,6245.0,146,139
404.0,1,13.0,6258.0,147,140
405.0,0,12.0,6270.0,147,141
406.0,4,16.0,6286.0,147,141
407.0,3,14.0,6300.0,148,142
408.0,2,12.0,6312.0,148,143
409.0,3,15.0,6327.0,148,143
410.0,1,14.0,6341.0,149,144
411.0,3,17.0,6358.0,149,144
412.0,3,16.0,6374.0,150,144
413.0,1,15.0,6389.0,151,144
414.0,0,15.0,6404.0,151,144
415.0,2,17.0,6421.0,152,145
416.0,4,20.0,6441.0,153,145
417.0,1,19.0,6460.0,154,146
418.0,1,20.0,6480.0,154,146
419.0,4,23.0,6503.0,154,147
420.0,4,25.0,6528.0,154,148
421.0,2,25.0,6553.0,154,148
422.0,3,28.0,6581.0,154,149
423.0,2,28.0,6609.0,154,149
424.0,3,30.0,6639.0,154,150
425.0,1,31.0,6670.0,154,150
426.0,2,32.0,6702.0,154,150
427.0,1,33.0,6735.0,154,150
428.0,2,35.0,6770.0,154,150
429.0,2,36.0,6806.0,154,150
430.0,2,38.0,6844.0,154,150
431.0,2,39.0,6883.0,154,150
432.0,1,39.0,6922.0,154,150
433.0,1,38.0,6960.0,154,150
434.0,1,38.0,6998.0,154,150
435.0,3,41.0,7039.0,154,150
436.0,1,41.0,7080.0,156,150
