step_time,step_stopped,step_wait_time,accumulated_wait_time,gneJ00_passed,gneJ9_passed
301.0,2,1958.0,1958.0,98,84
302.0,1,16.0,1974.0,98,85
303.0,1,16.0,1990.0,99,85
304.0,2,18.0,2008.0,99,85
305.0,2,20.0,2028.0,99,85
306.0,1,20.0,2048.0,100,85
307.0,2,21.0,2069.0,100,86
308.0,1,22.0,2091.0,100,86
309.0,1,23.0,2114.0,100,87
310.0,2,25.0,2139.0,100,87
311.0,1,24.0,2163.0,101,87
312.0,2,25.0,2188.0,101,88
313.0,3,24.0,2212.0,101,88
314.0,1,19.0,2231.0,101,88
315.0,1,19.0,2250.0,101,88
316.0,1,18.0,2268.0,102,89
317.0,3,21.0,2289.0,103,90
318.0,2,21.0,2310.0,103,90
319.0,2,22.0,2332.0,104,92
320.0,3,24.0,2356.0,104,92
321.0,1,24.0,2380.0,105,92
322.0,4,28.0,2408.0,106,94
323.0,0,26.0,2434.0,107,94
324.0,1,27.0,2461.0,107,95
325.0,3,29.0,2490.0,108,95
326.0,3,32.0,2522.0,108,95
327.0,2,33.0,2555.0,108,95
328.0,1,32.0,2587.0,108,95
329.0,2,33.0,2620.0,108,95
330.0,4,37.0,2657.0,108,95
331.0,1,37.0,2694.0,108,95
332.0,3,40.0,2734.0,108,95
333.0,0,40.0,2774.0,108,95
334.0,1,41.0,2815.0,108,95
335.0,0,40.0,2855.0,108,95
336.0,1,41.0,2896.0,108,95
337.0,0,41.0,2937.0,108,95
338.0,1,42.0,2979.0,108,95
339.0,2,41.0,3020.0,108,95
340.0,1,39.0,3059.0,108,95
341.0,1,39.0,3098.0,108,95
342.0,3,41.0,3139.0,108,96
343.0,2,41.0,3180.0,110,97
344.0,2,41.0,3221.0,110,97
345.0,2,43.0,3264.0,111,98
346.0,0,42.0,3306.0,111,99
347.0,0,41.0,3347.0,112,99
348.0,2,43.0,3390.0,112,100
349.0,1,44.0,3434.0,112,100
350.0,1,44.0,3478.0,112,101
351.0,3,42.0,3520.0,112,101
352.0,1,39.0,3559.0,112,101
353.0,1,36.0,3595.0,112,101
